V1,V6
1,just tried crazy crepes its very delicous 
1,tryna get to use of wordpress  will be telling the second blog soon. be patient silent readers :p
1,is hyper!  Stupid caramel tarts...
1,@JacksonSchultz haha... that was pretty funny!! 
1,So my brother and I are going 2 Fiesta Village tomorrow! Anyone care to join us? 
1,Finished the new Libresse commercial (15s). Once again they loved my music  Go me!
1,"just got out of the Art show, that wasn't really an Art show. I meet actresses, models, directer.....it was hollywood. "
1,@Alyssa_Milano I am so happy to see shirts that girls of any size can wear. I love the Poplin Peasant top. I'm totally going to buy it! 
1,a glass of vino. aaaand good night.  sweet dreams 
1,@Artful_Bloke I am sure you are good at making lots of things 
1,What a good night of just hanging out and not really drinking. 
1,Thanks @ivysoon for the lunch. 
1,@ConnorJack Woooooot! 
1,@Jshox hope you had a good night and don't go to bed too late k!  nighty night &lt
1,Im am now officially a member of the Oliver Cast. 
1,GOING TO BED...GOODNITE 
1,"its not a d&amp;b song, its a 135 bpm breakbeat tune called &quot;The Time Is Now&quot; . . . get ready "
1,PRETTI'BROWN EYEZ.I want break his heart...GOODNIte.YALL! 
1,@Jac_lyn haha I was on the patio at Dodies at a table.  wasn't that bad actually!!! Haha.. Miss you girly!
1,"At the little cave, spelunking "
1,@ nikenando hey hey...eff u sir.  - @ nikenando hey hey...eff u sir.  http://bit.ly/oQ0SZ
1,"@jcx27 Thanks for the FF recommendation! Who knows, i might eventually have 12k followers.  "
1,"@smjacob please get some sleep you need it, thats an order mister! "
1,@CruciFire I used to do the same when I used to visit Mumbai during summer vacs. Ahh those were the days. 
1,@dannygokey absolutely @rocksteaLady !  we love ya! don't forget to shout  out  your lovely fans from Indonesia 
1,"Aaaaah, its Friday, ur Vodka needs you, pointed out by the big Lotto finger lol "
1,@1jaredPADALECKI Twitter's pretty easy to use.  Welcome! *hugs*
1,walking to school  the polkice yesterday told us to go out of the bull ring without our car(i was at school)
1,@irldexter photo of Dan(@zentechguy) taken @ Green Gulch . Glad you saw it now  _/\_
1,@Silvermenace  Glad its sunny there 
1,"@jordanknight I AM Jordan, Im so gutted I missed this 1 but im not gonna miss the next awsome cruise with u guys  xx"
1,Yhey! fb finally works! 
1, a goodmorning back at cha @moovmnt
1,@lazorbeam yayyyy setlist twins  fun was so.. Fun? Glad we got to see each other again!
1,@paul_steele yes am good thanks - just working on work lol 
1,waiting for it to be 1 am so we can get marie's donuts. 
1,Spent the whole day with Joshua  went to panera bread  and hanging out with Julianna tomorrow. Hell yeah!
1,@triiiiciaaaa i'm gonna check them out some time. 
1,I ran today in McCormicks woods and I gotta say....nice place to go running! 
1,@delbius Thanks Fairy Tweet Mamma 
1,"@JoshBerry26 Lol, you're welcome!! &amp;&amp; thanks sweetie  Hmm...do you know me to not watch you're videos!?!?"
1,@Serpentaires good morning 
1,"Sun Salutations and meditation in the sunshine, that's the way to start the day... go to go, got to get work "
1,"@aTexasAttitude Excellent, well its all good here "
1,Oh...also bought a bag of fizzy candies...Tangfasticgnammy... 
1,@Hatz94 @sgfernandez agreed. we all needed breaks. (especially since i wouldnt be able to be there cause i just got home from a concert.. 
1,dat new new background 
1,Sang out every song &amp
1, #followfriday @n3rin3 @jurgenphoto @shaneaddinall @robi27 @dannyvan @byronrode @tattood1
1,@TeeZazzle Thank you very much.  Hope you have a great weekend.
1,@ojtibi testing wordpress themes offline. 
1,"Here we go again, another day another $! Countdown to 5pm starts now "
1,"I have arrived!  Twit, Tweet, Twittering... ;)"
1,@Blaire2012 Blaire has a twitter!!! 
1,@Stepto they make cocoa puffs that are the size of your head??? Wicked! 
1,@sallythtgrl well HELLO SOUL MATE. cant wait to see what your tweeting's all about. i was TOTALLY hitting on you! 
1,@enterbelladonna  sorry I didnt see it was your birthday earlier...I hope you had an amazingly blessed day hun 
1,I just wish my some of my friends would find success &amp
1,@prinsesarah koraaak!!! we enjoy wine laters!  they have nice salad - you order roka salata w/ feta cheese (ayan ngrecommend na)
1,@Descentia awww! That's for the FF love! 
1,"@Monkeymusic15 you know, i think it really might be "
1,i'm tweeting 
1,@SimpleSong OMGG THAT WASS SO SWEET! thankkk you soo much  Tommorow i will favourite it etc! thank you i appreciated that so much! &lt
1,@nikenando hey hey...psa...eff u sir. 
1,@iLoveColbyO i meant soft and chewy chocolate chip cookies lol...im such a loser hehe 
1,off  to bed!!!!! Stay classy tweeters be back at 6am 
1,"@saritaonline about 10 of us, haha, i'm not waving cuz i have not know u on twitter  maybe we can have next event at your vanue "
1,I'm on the proses or rewatching the old kimura takuya dorama..love generation here I come 
1,"Just got home. Had a great time with Teht, Em, Bush &amp; Rafael. Thanks Mcdo buddies. "
1,@DonnieWahlberg thats how I usually start the day too..Rise and Grrrind... 
1,One day. I will be there. Just once.. 
1,"@hariandja I've introduce you to @jtug, follow the account and don't forget to learn what twitter is all about "
1,"Listening to No b0undaries Adam's ver. Whle eating chken n0odles and c0fFeE shake,. "
1,@samantharonson hey are you having fun here in manila? go rock the whole city!  and don't forget to try the lechon. 
1,finished off an artwork i put aside for too long.....feeling of accomplishment 
1,@jordan0rly i think he should 
1,this could either go really well or really badly! fingers crossed i do well 
1,@randyr Yeah I must have been not checking my email at all the right times 
1,Finishing our new web site content review....just a few days to put in online  Greaaaaaaaat!
1,"coffee and twittering Great-Tits, perfect start to day "
1,Off to #Darlington to work 1-2-1 with someone who wants to develop his persuasive presentation skills for an upcoming talk.Busy day ahead 
1,"talking to people, myspace-ing and twittering, eating dumplings now too "
1,The whole laker crew needs tweehab 
1,jus got home from vagabonddd funn nightt 
1,@simplelife1 we have a yali for sale for 45M Eur.. interested? 
1,@Bridget_D Happy BirthdaY !!!! That you may be healthy and happy 
1,"@Epic_War_MT nighty night, lady "
1,i am more than just a pretty face 
1,"@KingdomGuard The trip had more hits than misses, so yeah, it was pretty good "
1,@lilGr8white feeling better yet? i hope soooo 
1,Going to the lake now. Watching some hot guys 
1,@GrrrlRomeo  should have told her you weren't that easy either.... but perhaps i'm wrong.  
1,"a tiple or two at the craddocks, soon out to dinner  where's my jess face!!"
1,@AlexisTai lol well thank you for your concern. i did not in any way harm myself today 
1,@1jaredPADALECKI  welcome to twitter 
1,"The sun is shining, its a beautiful day. . Its gonna be good!  Everyone having the same? "
1,"@ErinScandalous So, my first YT tut is going to be a video response to your &quot;Sea &amp; Sky&quot; vid...except I'm using drugstore brands.  "
1,@Franner_tastic where is your stopover? ahh wells.. 8 MORE HOURS IS OZ 
1,@KatieCeciil Thanks gorjusss 
1,and your little boy crush game is getting annoying soooo stop plz kthnks  .. . . . and no its not for you
1,Thank you to everyone who voted for the cause! Our entry will now be reviewed. We still have a chance to win because of your support! 
1,Iguanas was great tonight 
1,@revdal Thank you for your tweet after broadcast on Wed! 
1,"@cameronFCUKME its a black, but purple/blue in the sunlight  just dyed over the purple i had in there, lol."
1,@broooooke_ no its not an ankle problem its a foot problem it cant be fixed my stretching and shit like that 
1,@ajarofalmonds Note to self: A sleepy dad is a generous one. He just gave me 200 dollars when I asked for moneys 
1,"Working on a new song eariler, going well so far! "
1,tweetdeck was being a douche a while ago but we're cool now 
1,@book_of_tea obecna  followana i followingujaca 
1,"@andrewtleung Good luck drew, probably see you tomorrow. Possibly pick you up from school?  K, time for bed. Goodnight."
1,@junetang6 wedding guess list? 
1,"@designthinkers OK, but that can apply to anyone. That's why I wasn't convinced. Keep 'em gcoming though "
1,"just say terminator, not as good as 2, better than 1,&amp;3; worth paying for "
1,Morning all....still got an achy arm.....not as bad though! It's #followfriday if anyone wants one let me know and I will do some later 
1,its friday again!  awesome!
1,"Tested WIKTO and understand nothing  Acunetix stays best vulnerability scanner, but not free"
1,"@LadyCorvid No worries, I hope you have a grand weekend "
1,"i miss walking in the streets of valenzuela city, and bus/jeep bus rides with babe's fingers in between mine.. "
1,"@_emmajane_ Love London and know it well as I have family in Essex. I have a busy day too, lots of running around. Have a lovely time "
1,"@Lee_Campbell It was good-nice history and overview of the toolkit, and some impressive examples of how it's being used. Free beer, too "
1,@bringmemurder Follow me! 
1,I agree  @shailgohel @priyaflorence @ceetee @raghuonrails @frankinsmoke...we can make #v2powercut trending topic today
1,@habitathostel @avalanchelynn yeah once u're in top 10 u probably get to make music! 
1,"@blogtv yes, I am a small person who helps make up the 6000 followers "
1,@CaiteShey haha i know. and she was traumatized by that whole part. hahaha omg. that was too funny. thank you 
1,My 2 yo son wants to be &quot
1,@Britopian thanks! it was time for a refresh 
1,this should be fine! 
1,@NaniWaialeale except I love follow Fridays 
1,"@timjingma haha, really? lol, we ended up having a test in the class i skipped, oops  lol"
1,@rhysamos Mercy/austin hospital taken from Heidelberg station platform 2.  And it's a great time not to be at work 
1,"@tommcfly could you bring me a piece of that chocolate pizza when you come back to M�xico, it looks delicious "
1,@ashliynervosa hahaha. very creative name! made me laugh. 
1,@llauraxxx Well i think Ms Groves can bite me haha 
1,"@NerdGenius Wow, you should have never told me that. Now, I am going to be asking you to go and look for women's clothing and shoes "
1,"@iLoveColbyO everyday for lunch, and dinner for the past 3 weeks...i went to mcdonalds today and it was amazziinng  lol"
1,"@sachinngarg Your first tweet? (yes, its called Tweet) Welcome. It'll take some time to get used to character limit though.  "
1,"WOOT WOOT!!! I was awarded Varsity Basketball MVP!!!  Too legit to quit!!! I'm SO blessed! Thank you God!  I LOVE YOU, CHAD!!! &lt;3 &lt;3 &lt;3"
1,@KritiA Thanks for recommendation 
1,Bedtime for me now  Gotta dream up some #FF magic for the morning! Sweet dreams to all x
1,FINALLY a young lady that understands me!  @LakerGirl1
1,@HickoryFarms Free Shipping. I doubt that you ship to germany but really nice offer 
1,@kelisha eek! what did u do?  I seen no stray cats down here in tassie 
1,"Mornin'! Brekkie &amp; papers, then (hopefully) some shopping. "
1,@nevernotfunny where's my prize from question of the week on ep 323?  
1,thanks everyone for the drinks.... Remember tomorrow to bring your gear. 
1,Home safe and sound in bed. Wow what an adventure! Gotta do it again! 
1,"@Marci_Lall yep, me too  learning&amp;teaching....I love this life! Have an amazing day!"
1,What a nice night 
1,"@jordieBBY ....um.dats cool and all.. But no offensive, I jus wanted u to the link. THANK U! Lol... But when u ready...jus @reply me  lol"
1,"i just played @lovetigerlily's diamonds video over a foals song, it was really nice "
1,@walthern thanks for your welcoming 
1,@QUADTHECOMPOSER I haven't had a quy tell me that unless he was qay. &amp
1,"@RobWelsh I'm trying the other Kenyan at the mo, and some Gethembwini is waiting in the cupboard "
1,"@lisamilktea im excited to do your hair and make up this weeekend, yay "
1,@MissKatiePrice Happy Birthday....what a beautiful day  xxxxxx
1,Catching up on tweets from the @QueenofSpain @brooksbayne summit brokered by @heathermeeker. Makes Nixon &amp
1,"Lunch with Stace, have new tights now  ALSO NO MONEY. Kind of want to go out but kinda tired... calling Roz, see what she thinks."
1,@toastedsnow hi du 
1,says selesai juga natto anak2nya parish.....untung da nyampe rumah baru hujan...thx God  sekarang ngurusin ... http://plurk.com/p/veydz
1,@b50 omg no NOOOOOOOO I am from PETAQ - Ppl for Ethical Treatment of Animal Quotes 
1,@Thamien 
1,"@pj_endrinal really? my old school only had classes during tues-fri for cross-cutting measures. so yea, enjoy the weekend! "
1,performing in the mall tomorroww  gonna be so fun. and i'm gonna try and see henry from 8tv while i'm there 
